country,state,city,postal_code,latitude,longitude,population
France,Île-de-France,Les Ulis,91940,48.67491033,2.166596043,24483
France,Auvergne-Rhône-Alpes,Roche,38090,45.59579675,5.153017907,24468
France,Pays de la Loire,Les Herbiers,85500,46.87432091,-1.032131584,24452
France,Bourgogne-Franche-Comté,Lure,70200,47.67760254,6.504008495,24396
France,Île-de-France,Roissy-en-Brie,77680,48.78976553,2.660946579,24374
France,Nouvelle-Aquitaine,Saint-Paul-lès-Dax,40990,43.76893806,-1.07424358,24355
France,Auvergne-Rhône-Alpes,Chabeuil,26120,44.87306886,5.035350975,24320
France,Pays de la Loire,Pontchâteau,44160,47.42636382,-2.101043239,24315
France,Normandie,Le Grand-Quevilly,76120,49.40973449,1.039591562,24291
France,Hauts-de-France,Corbie,80800,49.90166437,2.535262663,24284
France,Île-de-France,Grigny,91350,48.65703923,2.387528522,24284
France,Corse,Appietto,20167,41.99208213,8.807008331,24230
France,Auvergne-Rhône-Alpes,Issoire,63500,45.54680068,3.251859604,24213
France,Auvergne-Rhône-Alpes,Cournon-d'Auvergne,63800,45.73153473,3.216716146,24192
France,Normandie,Preaux,76160,49.45794698,1.209290879,24177
France,Occitanie,Aigaliers,30700,44.02572154,4.412130691,24152
France,Provence-Alpes-Côte d'Azur,Pierrefeu-du-Var,83390,43.24751285,6.133208672,24141
France,Nouvelle-Aquitaine,Gradignan,33170,44.77084606,-0.6166253329,24101
France,Île-de-France,Eaubonne,95600,48.99104133,2.277505031,24071
France,Occitanie,Balma,31130,43.6042279,1.52892441,24023
France,Corse,Santa-Maria-di-Lota,20200,42.72995143,9.428359173,24019
France,Occitanie,Castelnaudary,11400,43.33331694,1.978230851,24008
France,Bourgogne-Franche-Comté,Hauteroche,39570,46.65547519,5.580955217,23973
France,Centre-Val de Loire,Villemaury,28200,48.07518738,1.367263748,23962
France,Île-de-France,Montigny-le-Bretonneux,78180,48.77313844,2.031143654,23956
France,Nouvelle-Aquitaine,Thouars,79100,46.9726828,-0.1697807624,23911
France,Hauts-de-France,Saint-Laurent-Blangy,62223,50.31188544,2.796842966,23908
France,Auvergne-Rhône-Alpes,Saint-Antoine-l'Abbaye,38160,45.1606167,5.296446495,23889
France,Île-de-France,Moissy-Cramayel,77550,48.61984175,2.635334412,23858
France,Grand Est,Verdun,55100,49.18521135,5.337812416,23854
France,Hauts-de-France,Clairmarais,62500,50.75816417,2.229542384,23852
France,Bourgogne-Franche-Comté,Chevigny-Saint-Sauveur,21800,47.29730703,5.121471148,23817
France,Bretagne,Noyal-Châtillon-sur-Seiche,35230,48.01657833,-1.644223224,23778
France,Nouvelle-Aquitaine,Angoulême,16000,45.64751173,0.134885212,23772
France,Auvergne-Rhône-Alpes,Porte-des-Bonnevaux,38260,45.39392881,5.221180305,23760
France,Occitanie,L'Union,31240,43.65808112,1.491720313,23722
France,Nouvelle-Aquitaine,Saint-Sulpice-le-Guérétois,23000,46.16343424,1.861779015,23705
France,Pays de la Loire,Blain,44130,47.44151271,-1.78895434,23690
France,Nouvelle-Aquitaine,Saint-Loubès,33450,44.91209728,-0.4017426341,23687
France,Île-de-France,Villeparisis,77270,48.94187495,2.61705938,23656
France,Nouvelle-Aquitaine,Boulazac Isle Manoire,24750,45.17273669,0.7652288875,23632
France,Hauts-de-France,Violaines,62138,50.51819325,2.811537979,23630
France,Normandie,Ifs,14123,49.1445045,-0.3522900083,23628
France,Auvergne-Rhône-Alpes,Tignieu-Jameyzieu,38230,45.74636576,5.171763862,23623
France,Pays de la Loire,Jarzé Villages,49140,47.55761149,-0.333950772,23609
France,Centre-Val de Loire,Saint-Pierre-des-Corps,37700,47.38997122,0.7523984545,23581
France,Auvergne-Rhône-Alpes,Saint-Marcel-Bel-Accueil,38080,45.61693777,5.222870748,23504
France,Île-de-France,Villeneuve-la-Garenne,92390,48.93682794,2.324781974,23474
France,Île-de-France,Maurepas,78310,48.76017674,1.918757655,23472
France,Île-de-France,Champs-sur-Marne,77420,48.84816623,2.596548676,23415
France,Hauts-de-France,Amiens,80090,49.87092102,2.31636489,23403
France,Occitanie,Saint-Gaudens,31800,43.12936191,0.7344180322,23393
France,Grand Est,Guebwiller,68500,47.89714048,7.224131401,23385
France,Île-de-France,Saint-Maur-des-Fossés,94210,48.79519808,2.510126779,23362
France,Auvergne-Rhône-Alpes,Saint-Maurice-de-Gourdans,1800,45.89829046,5.163724307,23335
France,Nouvelle-Aquitaine,La Teste-de-Buch,33260,44.55083427,-1.175227726,23329
France,Nouvelle-Aquitaine,Limoges,87280,45.89391687,1.287683371,23299
France,Hauts-de-France,Abbeville,80100,50.10836558,1.832242865,23296
France,Centre-Val de Loire,Gien,45500,47.66980273,2.620374911,23262
France,Auvergne-Rhône-Alpes,Arboys-en-Bugey,1300,45.73078968,5.65958907,23237
France,Pays de la Loire,Vertou,44120,47.16046983,-1.470712225,23192
France,Provence-Alpes-Côte d'Azur,Pertuis,84120,43.70961551,5.61158612,23172
France,Hauts-de-France,Bailleul,59270,50.74485382,2.693891815,23162
France,Normandie,Montivilliers,76290,49.55118051,0.1846099957,23147
France,Occitanie,Gazost,65100,43.07311352,-0.02828783899,23106
France,Hauts-de-France,Fontaine-Chaalis,60300,49.19063377,2.624902655,23102
France,Auvergne-Rhône-Alpes,Trept,38460,45.71529758,5.269965238,23097
France,Nouvelle-Aquitaine,Bruges,33520,44.88884447,-0.6003992216,23083
France,Nouvelle-Aquitaine,Rivière-Saas-et-Gourby,40180,43.68094664,-1.031492299,22984
France,Bretagne,Lanester,56600,47.76725384,-3.327043027,22928
France,Île-de-France,Fresnes,94260,48.75719859,2.326012631,22919
France,Île-de-France,Favières,77220,48.74496384,2.757913828,22913
France,Pays de la Loire,La Flèche,72200,47.70787116,-0.1036250427,22899
France,Île-de-France,Mitry-Mory,77290,48.97984337,2.619195998,22889
France,Auvergne-Rhône-Alpes,Belleville-en-Beaujolais,69220,46.12648375,4.723804392,22849
France,Normandie,Cherbourg-en-Cotentin,50100,49.63985224,-1.621176877,22834
France,Auvergne-Rhône-Alpes,Annonay,7100,45.25212981,4.644424853,22808
France,Normandie,Quincampoix,76230,49.50579847,1.156763727,22807
France,Nouvelle-Aquitaine,Gourgé,79200,46.67661169,-0.2204195637,22785
France,Auvergne-Rhône-Alpes,Reyrieux,1600,45.94789605,4.806015179,22763
France,Pays de la Loire,Allonnes,72700,47.96471631,0.1250054192,22737
France,Centre-Val de Loire,Millançay,41200,47.38137277,1.766111548,22734
France,Île-de-France,Boissise-la-Bertrand,77350,48.53505267,2.607189886,22706
France,Hauts-de-France,Bois-Grenier,59280,50.66843048,2.875843783,22673
France,Nouvelle-Aquitaine,Orthez,64300,43.48613866,-0.7522781454,22624
France,Occitanie,Auterive,31190,43.35060256,1.450231156,22607
France,Occitanie,Montpellier,34080,43.62474251,3.826737334,22606
France,Pays de la Loire,Guérande,44350,47.34514673,-2.413673454,22594
France,Auvergne-Rhône-Alpes,Fillière,74370,45.96007136,6.162117101,22593
France,Pays de la Loire,Malville,44260,47.34302243,-1.935374034,22511
France,Pays de la Loire,Montbert,44140,47.06065983,-1.455841828,22505
France,Hauts-de-France,Aix-Noulette,62160,50.43435252,2.719908403,22492
France,Île-de-France,Tigery,91250,48.61855695,2.506551034,22491
France,Bretagne,Campénéac,56800,47.94389405,-2.357041858,22488
France,Île-de-France,Les Lilas,93260,48.88156025,2.420199194,22480
France,Occitanie,Aumelas,34230,43.56528451,3.55090885,22469
France,Occitanie,Elne,66200,42.61387924,2.964063267,22465
France,Auvergne-Rhône-Alpes,Pollionnay,69290,45.75947664,4.684500358,22453
France,Hauts-de-France,Agnetz,60600,49.40513836,2.42909162,22423
France,Nouvelle-Aquitaine,Dax,40100,43.70104979,-1.059429155,22420
France,Pays de la Loire,Loire-Authion,49800,47.45289499,-0.4185235575,22420
France,Occitanie,Sainte-Anastasie,30190,43.96212886,4.27535372,22386
France,Bretagne,Saint-Avé,56890,47.70076757,-2.78307677,22382
France,Bretagne,Ploudaniel,29260,48.56131408,-4.323664344,22378
France,Île-de-France,Morsang-sur-Orge,91390,48.6565763,2.351200708,22339
France,Nouvelle-Aquitaine,Le Bouscat,33110,44.8659607,-0.6032269776,22338
France,Auvergne-Rhône-Alpes,Écully,69130,45.78186948,4.772662451,22296
France,Hauts-de-France,Bruay-la-Buissière,62700,50.48968436,2.55223906,22277
France,Normandie,La Londe,76500,49.30913424,0.9563968113,22264
France,Pays de la Loire,Aizenay,85190,46.72067658,-1.602904267,22224
France,Normandie,Bourneville-Sainte-Croix,27500,49.35426744,0.5331054699,22219
France,Provence-Alpes-Côte d'Azur,Gardanne,13120,43.45288305,5.480139034,22210
France,Normandie,Le Petit-Quevilly,76140,49.42438495,1.06002832,22154
France,Normandie,Gonfreville-l'Orcher,76700,49.49773365,0.2370331874,22144
France,Nouvelle-Aquitaine,Saint-Sulpice-de-Royan,17200,45.64855527,-1.013964387,22126
France,Grand Est,Leymen,68220,47.54436591,7.472604792,22119
France,Hauts-de-France,Denain,59220,50.33124878,3.403699168,22112
France,Auvergne-Rhône-Alpes,Annecy,74600,45.85545618,6.080939489,22106
France,Île-de-France,Verrières-le-Buisson,91370,48.75046169,2.25210401,22104
France,Île-de-France,Fontenay-Saint-Père,78440,49.02369641,1.793288204,22061
France,Hauts-de-France,Wasquehal,59290,50.67509801,3.128144164,22050
France,Auvergne-Rhône-Alpes,Valserhône,1200,46.10794996,5.795284905,22045
France,Île-de-France,Paray-Vieille-Poste,94390,48.72785326,2.367245967,22014
France,Île-de-France,Sceaux,92330,48.77643419,2.296453535,22012
France,Occitanie,Salses-le-Château,66600,42.82394291,2.852534413,21971
France,Bretagne,Malguénac,56300,48.08425236,-2.982423971,21970
France,Grand Est,Jarny,54800,49.15390505,5.847032894,21941
France,Auvergne-Rhône-Alpes,Annecy,74940,45.91915496,6.161389064,21937
France,Pays de la Loire,Les Sables-d'Olonne,85340,46.54979712,-1.783757864,21935
France,Île-de-France,Chennevières-sur-Marne,94430,48.79765695,2.541425423,21907
France,Provence-Alpes-Côte d'Azur,Cannes,6150,43.55626909,6.967229338,21885
France,Occitanie,Le Bosc,9000,42.95140643,1.580793276,21874
France,Île-de-France,Saint-Gratien,95210,48.96909458,2.28470332,21845
France,Pays de la Loire,Erbray,44110,47.70856665,-1.360226394,21803
France,Grand Est,Saverne,67700,48.73593784,7.354563346,21784
France,Île-de-France,Combs-la-Ville,77380,48.65780628,2.575084563,21782
France,Nouvelle-Aquitaine,Cestas,33610,44.72779281,-0.7195384045,21753
France,Auvergne-Rhône-Alpes,Cusset,3300,46.13899992,3.518416972,21713
France,Bretagne,Pommerit-le-Vicomte,22200,48.58476458,-3.147655514,21709
France,Occitanie,Lattes,34970,43.5635201,3.902086164,21683
France,Île-de-France,Saint-Martin-la-Garenne,78520,49.01862224,1.693075559,21680
France,Auvergne-Rhône-Alpes,Tassin-la-Demi-Lune,69160,45.76298628,4.75498211,21680
France,Occitanie,Murles,34980,43.6887466,3.799840459,21664
France,Provence-Alpes-Côte d'Azur,Saint-Maximin-la-Sainte-Baume,83470,43.47927819,5.84115287,21607
France,Occitanie,Auch,32000,43.65328026,0.5748970966,21595
France,Île-de-France,Fontainebleau,77300,48.40654913,2.681056268,21568
France,Centre-Val de Loire,Luynes,37230,47.41469324,0.5477497801,21551
France,Île-de-France,Carrières-sur-Seine,78420,48.91170258,2.178761836,21506
France,Provence-Alpes-Côte d'Azur,Les Pennes-Mirabeau,13170,43.4029467,5.315841029,21487
France,Nouvelle-Aquitaine,Bressuire,79300,46.85317099,-0.4659704307,21470
France,Pays de la Loire,Bouguenais,44340,47.17066471,-1.616751163,21467
France,Île-de-France,Bonneuil-sur-Marne,94380,48.77331602,2.487854609,21459
France,Grand Est,Cernay,68700,47.80556533,7.159734599,21427
France,Auvergne-Rhône-Alpes,Saint-Genis-Laval,69230,45.69430597,4.789374581,21397
France,Auvergne-Rhône-Alpes,Saint-Maurice-l'Exil,38550,45.38836657,4.797609138,21372
France,Pays de la Loire,Les Ponts-de-Cé,49130,47.42670141,-0.5423258384,21355
France,Nouvelle-Aquitaine,Asson,64800,43.14188397,-0.242843616,21295
France,Île-de-France,Chevilly-Larue,94550,48.76690039,2.352896829,21255
France,Pays de la Loire,Saint-Philbert-de-Grand-Lieu,44310,47.04071629,-1.641354924,21240
France,Grand Est,Montigny-lès-Metz,57950,49.09529924,6.154637434,21240
France,Auvergne-Rhône-Alpes,Miribel,1700,45.83886029,4.957951482,21233
France,Nouvelle-Aquitaine,Saucats,33650,44.64442975,-0.56799101,21227
France,Île-de-France,Saint-Pierre-lès-Nemours,77140,48.2749323,2.709304797,21196
France,Auvergne-Rhône-Alpes,Saint-Pierre-de-Chandieu,69780,45.65163065,4.990649105,21172
France,Île-de-France,Montesson,78360,48.91722474,2.139921288,21155
France,Auvergne-Rhône-Alpes,Fontaine,38600,45.19285643,5.677766112,21103
France,Île-de-France,Santeny,94440,48.73224082,2.558942044,21101
France,Bretagne,Plounéventer,29400,48.49892848,-4.092418167,21074
France,Hauts-de-France,Warloy-Baillon,80300,50.02269951,2.660988022,21057
France,Hauts-de-France,Wailly,62217,50.25600065,2.777485959,21052
France,Pays de la Loire,Saint-Père-en-Retz,44320,47.21074988,-1.994453702,21034
France,Île-de-France,Vert-Saint-Denis,77240,48.56435271,2.600005698,21013
France,Île-de-France,Montmorency,95160,48.99173957,2.320755999,20951
France,Île-de-France,Aubergenville,78410,48.96004377,1.865158603,20939
France,Hauts-de-France,Saint-Amand-les-Eaux,59230,50.44897456,3.431058567,20935
France,Hauts-de-France,Pontpoint,60700,49.3125153,2.600558281,20927
France,Normandie,Hérouville-Saint-Clair,14200,49.20700031,-0.3309400034,20898
France,Île-de-France,Bry-sur-Marne,94360,48.83864757,2.523374045,20877
France,Nouvelle-Aquitaine,Oloron-Sainte-Marie,64400,43.19114902,-0.6393009178,20865
France,Grand Est,Épernay,51200,49.03695531,3.931399697,20861
France,Occitanie,Perpignan,66100,42.66869894,2.90302537,20814
France,Bretagne,Plabennec,29860,48.50727282,-4.441056551,20802
France,Grand Est,Brumath,67170,48.72847161,7.696618471,20798
France,Normandie,Le Havre,76610,49.51429554,0.1602921312,20792
France,Grand Est,Huttenheim,67230,48.35289802,7.594627954,20790
France,Occitanie,Longages,31410,43.36082231,1.276488932,20775
France,Occitanie,Mèze,34140,43.43712087,3.599291802,20723
France,Bretagne,Cesson-Sévigné,35510,48.1203982,-1.597199444,20718
France,Auvergne-Rhône-Alpes,Étoile-sur-Rhône,26800,44.83299015,4.890333765,20675
France,Provence-Alpes-Côte d'Azur,La Valette-du-Var,83160,43.15000342,5.992068397,20666
France,Île-de-France,Saint-Brice-sous-Forêt,95350,49.00783712,2.346291134,20661
France,Auvergne-Rhône-Alpes,Oullins,69600,45.71527514,4.80319386,20652
France,Provence-Alpes-Côte d'Azur,Antibes,6160,43.56592338,7.115420977,20625
France,Hauts-de-France,Mons-en-Barœul,59370,50.64324613,3.108190904,20590
France,Occitanie,Figeac,46100,44.61981423,1.999354899,20574
France,Île-de-France,Osny,95520,49.0679318,2.063264554,20573
France,Provence-Alpes-Côte d'Azur,Allauch,13190,43.35315117,5.511407194,20511
France,Occitanie,Limoux,11300,43.04859491,2.179924269,20508
France,Hauts-de-France,Halluin,59250,50.77471939,3.12642819,20505
France,Centre-Val de Loire,Sours,28630,48.39979768,1.521550471,20488
France,Pays de la Loire,Saint-Mars-d'Outillé,72220,47.84874745,0.2927455809,20482
France,Île-de-France,Limeil-Brévannes,94450,48.74545702,2.489113046,20479
France,Hauts-de-France,Warhem,59380,50.95900401,2.429845028,20474
France,Auvergne-Rhône-Alpes,Lagnieu,1150,45.87745842,5.326149123,20470
France,Hauts-de-France,Coudekerque-Branche,59210,51.01767238,2.39488311,20430
France,Centre-Val de Loire,Hanches,28130,48.57637015,1.584203075,20306
France,Île-de-France,Andrésy,78570,48.97965984,2.044000994,20283
France,Auvergne-Rhône-Alpes,Brié-et-Angonnes,38320,45.13759233,5.775163431,20272
France,Île-de-France,Épinay-sur-Orge,91360,48.66866773,2.322996662,20243
France,Occitanie,Rousson,30340,44.16217191,4.154057741,20235
France,Occitanie,Le Bas-Ségala,12200,44.33208606,2.012699471,20231
France,Auvergne-Rhône-Alpes,Villeneuve,1480,46.01787027,4.815049098,20173
France,Nouvelle-Aquitaine,Cenon,33150,44.85490335,-0.521410869,20173
France,Pays de la Loire,Commequiers,85220,46.7169746,-1.78757073,20164
France,Bretagne,Bruz,35170,48.02596709,-1.748406207,20108
France,Normandie,Saint-Lô,50000,49.11988819,-1.088464715,20093
France,Provence-Alpes-Côte d'Azur,Rians,83560,43.63995975,5.84687559,20085
France,Auvergne-Rhône-Alpes,Proveysieux,38120,45.26770556,5.696485307,20072
France,Île-de-France,Villiers-en-Bière,77190,48.50441139,2.614367803,20051
France,Centre-Val de Loire,Chanceaux-sur-Choisille,37390,47.46950214,0.6587272051,20050
France,Bretagne,Mont-Dol,35120,48.54196754,-1.719197768,20009
France,Bourgogne-Franche-Comté,Le Creusot,71200,46.82093268,4.425599346,20008
France,Centre-Val de Loire,Vimory,45700,47.95373678,2.696825982,19981
France,Centre-Val de Loire,Corquilleroy,45120,48.04554632,2.71957776,19960
France,Occitanie,Cahors,46000,44.45065134,1.44048688,19940
France,Bourgogne-Franche-Comté,Saint-Berain-sous-Sanvignes,71300,46.67344195,4.397726628,19915
France,Nouvelle-Aquitaine,Saint-Georges-de-Noisné,79400,46.43688724,-0.2265333906,19896
France,Hauts-de-France,Grande-Synthe,59760,51.01687836,2.290674568,19874
France,Normandie,Mont-Saint-Aignan,76130,49.46730385,1.081648274,19861
France,Auvergne-Rhône-Alpes,Sallanches,74700,45.93544688,6.603164688,19855
France,Normandie,Saint-Ovin,50300,48.68591216,-1.33344121,19804
France,Pays de la Loire,Moncé-en-Belin,72230,47.91396048,0.2104171564,19802
France,Auvergne-Rhône-Alpes,Tournon-sur-Rhône,7300,45.0567361,4.778707936,19778
France,Auvergne-Rhône-Alpes,Sainte-Foy-Saint-Sulpice,42110,45.74646702,4.220931971,19773
France,Pays de la Loire,Châtillon-sur-Colmont,53100,48.30344576,-0.6945757059,19763
France,Auvergne-Rhône-Alpes,Courtenay,38510,45.7027516,5.453547884,19725
France,Auvergne-Rhône-Alpes,Arpajon-sur-Cère,15130,44.87919722,2.490794541,19712
France,Provence-Alpes-Côte d'Azur,Saint-Cézaire-sur-Siagne,6530,43.64795784,6.834739357,19684
France,Bretagne,Nivillac,56130,47.53915208,-2.275329967,19657
France,Nouvelle-Aquitaine,Muron,17430,45.96523337,-0.8347873402,19635
France,Île-de-France,Gif-sur-Yvette,91190,48.70986609,2.128053113,19604
France,Pays de la Loire,Sèvremont,85700,46.78625018,-0.814036747,19601
France,Hauts-de-France,Baincthun,62360,50.68259487,1.667892677,19574
France,Normandie,Le Fidelaire,27190,48.97290088,0.9210803205,19566
France,Auvergne-Rhône-Alpes,Saint-Fons,69190,45.70158534,4.850558728,19538
France,Hauts-de-France,Nogent-sur-Oise,60180,49.27585686,2.464287989,19531
France,Normandie,Val d'Arry,14210,49.10340822,-0.509309627,19520
France,Centre-Val de Loire,La Champenoise,36100,46.91379751,1.945960095,19514
France,Auvergne-Rhône-Alpes,Montluel,1120,45.87266937,5.040473294,19505
France,Auvergne-Rhône-Alpes,Sainte-Agnés,38190,45.23077677,5.947766046,19470
France,Centre-Val de Loire,Saint-Jean-de-Braye,45800,47.91624983,1.973373728,19470
France,Auvergne-Rhône-Alpes,Bourg-lès-Valence,26500,44.96501885,4.894370971,19462
France,Pays de la Loire,Cherré-Au,72400,48.18539118,0.6262362566,19444
France,Île-de-France,Torcy,77200,48.85385681,2.650711353,19422
France,Grand Est,Saint-Louis,68300,47.60230713,7.540496225,19358
France,Île-de-France,La Celle-Saint-Cloud,78170,48.84687573,2.134468981,19331
France,Île-de-France,Gentilly,94250,48.81322062,2.344256874,19324
France,Île-de-France,Vélizy-Villacoublay,78140,48.78384012,2.197436232,19322
France,Occitanie,Castelsarrasin,82100,44.03017465,1.117796346,19300
France,Provence-Alpes-Côte d'Azur,La Crau,83260,43.16357703,6.092888034,19297
France,Bretagne,Tinténiac,35190,48.32927739,-1.884610526,19232
France,Nouvelle-Aquitaine,Saint-Jean-de-Luz,64500,43.38877219,-1.639168575,19228
France,Normandie,Vire-Normandie,14500,48.82365404,-0.8771270646,19220
France,Pays de la Loire,Herbignac,44410,47.43255036,-2.331351128,19218
France,Occitanie,Collias,30210,43.95863508,4.54361465,19191
France,Hauts-de-France,Croix,59170,50.67381149,3.155262931,19182
France,Nouvelle-Aquitaine,Sévignacq,64160,43.38330677,-0.2322442491,19170
France,Occitanie,Plaisance-du-Touch,31830,43.55763647,1.285832453,19135
France,Occitanie,Servian,34290,43.41678991,3.314502476,19125
France,Nouvelle-Aquitaine,Floirac,33270,44.82563576,-0.5129696341,19124
France,Occitanie,Saint-Étienne-du-Valdonnez,48000,44.5168632,3.51734863,19104
France,Occitanie,Marguerittes,30320,43.87708063,4.457593671,19098
France,Grand Est,Savières,10600,48.3766282,3.988974192,19074
France,Bourgogne-Franche-Comté,Audincourt,25400,47.48799142,6.846038687,19040
France,Auvergne-Rhône-Alpes,Porte-de-Savoie,73800,45.50078009,6.059052646,19020
France,Nouvelle-Aquitaine,Lormont,33310,44.87638351,-0.5195919912,19008
France,Provence-Alpes-Côte d'Azur,Sorgues,84700,44.01510101,4.86660934,18993
France,Auvergne-Rhône-Alpes,Péron,1630,46.2141145,5.957634121,18982
France,Centre-Val de Loire,Saint-Cyr-sur-Loire,37540,47.41825252,0.6578718526,18946
France,Île-de-France,Achères,78260,48.97169432,2.086628387,18944
France,Grand Est,Berstett,67370,48.65746279,7.60703385,18932
France,Bourgogne-Franche-Comté,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,70100,47.44514318,5.583592201,18926
France,Provence-Alpes-Côte d'Azur,Digne-les-Bains,4000,44.11373889,6.237849255,18895
France,Bretagne,Plomeur,29120,47.86793505,-4.240279632,18886
France,Île-de-France,Saint-Mandé,94160,48.84088869,2.418829805,18880
France,Hauts-de-France,Méru,60110,49.23290672,2.130784065,18865
France,Grand Est,Boulay-Moselle,57220,49.18416413,6.495911016,18828
France,Grand Est,Trémery,57300,49.25232723,6.199513529,18826
France,Bretagne,Noyal-Muzillac,56190,47.56758993,-2.476955181,18824
France,Centre-Val de Loire,Le Controis-en-Sologne,41120,47.48322782,1.324980815,18813
France,Pays de la Loire,Chemillé-en-Anjou,49120,47.21855517,-0.7442257526,18811
France,Île-de-France,Ozoir-la-Ferrière,77330,48.76344722,2.679339976,18809
France,Grand Est,Tagnon,8300,49.4889784,4.337527947,18809
France,Hauts-de-France,Sainte-Marie-Kerque,62370,50.89617762,2.080957071,18807
France,Île-de-France,Soisy-sous-Montmorency,95230,48.98835536,2.300859112,18787
France,Île-de-France,Chilly-Mazarin,91380,48.70743101,2.311612026,18772
France,Île-de-France,Lieusaint,77127,48.62568561,2.549957876,18765
France,Occitanie,Montarnaud,34570,43.62424505,3.72080594,18745
France,Occitanie,Bize-Minervois,11120,43.27946003,2.883844436,18743
France,Nouvelle-Aquitaine,Ambarès-et-Lagrave,33440,44.95565539,-0.5029878035,18738
France,Île-de-France,Saint-Cyr-l'École,78210,48.80635373,2.065544243,18737
France,Auvergne-Rhône-Alpes,Chatonnay,38440,45.49210517,5.134981059,18734
France,Provence-Alpes-Côte d'Azur,La Mole,83310,43.24898411,6.509106924,18734
France,Île-de-France,Le Pré-Saint-Gervais,93310,48.8847405,2.405680106,18732
France,Grand Est,Obernai,67210,48.44715099,7.510451113,18712
France,Auvergne-Rhône-Alpes,Les Abrets en Dauphiné,38490,45.54784274,5.574323447,18639
France,Normandie,Saint-Gatien-des-Bois,14130,49.28190181,0.2286618946,18636
France,Auvergne-Rhône-Alpes,Saint-Ismier,38330,45.24645457,5.826559444,18635
France,Bretagne,Melesse,35520,48.21569567,-1.715373418,18634
France,Grand Est,Saint-Nabord,88200,48.01910141,6.606206225,18631
España,País Vasco,Hondarribia,20280,43.36154973,-1.825908264,18628
France,Normandie,Saint-Vigor-d'Ymonville,76430,49.5076967,0.3543120039,18612
France,Corse,Ajaccio,20000,41.91995767,8.66975504,18608
France,Île-de-France,Bourg-la-Reine,92340,48.78046464,2.317100799,18599
France,Occitanie,Mazamet,81200,43.47644884,2.365644367,18595
France,Île-de-France,Dourdan,91410,48.49490868,1.996302093,18592
France,Hauts-de-France,La Madeleine,59110,50.65432394,3.069974794,18576
France,Centre-Val de Loire,Épieds-en-Beauce,45130,47.89949863,1.650891038,18573
France,Provence-Alpes-Côte d'Azur,Bézaudun-les-Alpes,6510,43.8122771,7.122880949,18570
France,Pays de la Loire,Saint-Étienne-de-Montluc,44360,47.29316912,-1.774369102,18569
France,Hauts-de-France,Tergnier,2700,49.64057349,3.296185723,18564
France,Hauts-de-France,Ronchin,59790,50.60487794,3.09249328,18539
France,Provence-Alpes-Côte d'Azur,Levens,6670,43.83920749,7.239996668,18532
France,Pays de la Loire,Couëron,44220,47.23096388,-1.729926322,18518
France,Île-de-France,Mennecy,91540,48.56076568,2.42029858,18516
France,Île-de-France,Le Vésinet,78110,48.8935687,2.130163591,18515
France,Île-de-France,Mantes-la-Ville,78711,48.97472589,1.712159722,18507
France,Occitanie,Combas,30250,43.80683421,4.101762351,18507
France,Hauts-de-France,Cléry-sur-Somme,80200,49.90022145,2.934912615,18506
France,Grand Est,Niederbronn-les-Bains,67110,48.95625147,7.644078174,18504
France,Hauts-de-France,Dunkerque,59430,51.03147449,2.330266545,18500
France,Provence-Alpes-Côte d'Azur,Pernes-les-Fontaines,84210,43.99012207,5.08843851,18481
France,Nouvelle-Aquitaine,Mouguerre,64990,43.46336215,-1.407217807,18431
France,Normandie,Tourville-la-Rivière,76410,49.31614106,1.066086328,18416
France,Île-de-France,Éragny,95610,49.02064664,2.101613782,18411
France,Nouvelle-Aquitaine,Saint-Martin-la-Pallu,86170,46.70159859,0.1580391205,18397
France,Hauts-de-France,Villers-Cotterêts,2600,49.27348521,3.123859292,18391
France,Nouvelle-Aquitaine,Saint-Jean-d'Illac,33127,44.80277629,-0.8151675513,18390
France,Grand Est,Neufchef,57700,49.31589651,6.041057828,18388
France,Bretagne,Loudéac,22600,48.18580329,-2.762006888,18380
France,Centre-Val de Loire,Auneau-Bleury-Saint-Symphorien,28700,48.42882957,1.774201732,18349
France,Corse,Borgo,20290,42.53233643,9.420667138,18346
France,Grand Est,Louvigny,57420,48.98705062,6.210426267,18338
France,Pays de la Loire,Beaupréau-en-Mauges,49600,47.2008409,-1.056206319,18338
France,Normandie,Lillebonne,76170,49.52079405,0.5287482934,18315
France,Provence-Alpes-Côte d'Azur,Avignon,84140,43.92055463,4.881277228,18309
France,Île-de-France,Guérard,77580,48.86137615,2.951296469,18307
France,Nouvelle-Aquitaine,Hasparren,64240,43.39896371,-1.292201476,18306
France,Pays de la Loire,Rouans,44640,47.1955882,-1.832472392,18291
France,Provence-Alpes-Côte d'Azur,Le Castellet,83330,43.20758744,5.818197512,18288
France,Grand Est,Andlau,67140,48.39605286,7.411955007,18254
France,Île-de-France,Chenoise-Cucharmoy,77160,48.58978291,3.243342846,18228
France,Hauts-de-France,Sailly-Lez-Lannoy,59390,50.65806191,3.224942126,18224
France,Hauts-de-France,Crépy-en-Valois,60800,49.22640402,2.850984803,18222
France,Bretagne,Guipavas,29490,48.42953825,-4.394346977,18211
France,Normandie,Canteleu,76380,49.42546949,1.003822058,18187
France,Île-de-France,Montévrain,77144,48.87663255,2.756956278,18170
France,Grand Est,Sarrebourg,57400,48.74248641,7.035828596,18155
France,Île-de-France,Saint-Michel-sur-Orge,91240,48.63208066,2.312222109,18155
